"id","numero_dossier","numero_individu","date_debut","date_fin"
21397,"D20251024010080","20251024006312","2010-01-01","2012-11-16"
21398,"D20251024010081","20251024004730","2012-11-17","2014-06-10"
21399,"D20251024010081","20251024002676","2012-11-17","2014-06-10"
21400,"D20251024010081","20251024006312","2012-11-17","2014-06-10"
21401,"D20251024010082","20251024004730","2014-06-11","2016-11-27"
21402,"D20251024010082","20251024002676","2014-06-11","2016-11-27"
21403,"D20251024010082","20251024006312","2014-06-11","2016-11-27"
21404,"D20251024010083","20251024004730","2016-11-28","2019-10-14"
21405,"D20251024010083","20251024002676","2016-11-28","2019-10-14"
21406,"D20251024010083","20251024006312","2016-11-28","2019-10-14"
21407,"D20251024010084","20251024004730","2019-10-15","2023-02-26"
21408,"D20251024010084","20251024002676","2019-10-15","2023-02-26"
21409,"D20251024010084","20251024006312","2019-10-15","2023-02-26"
21410,"D20251024010085","20251024004730","2023-02-27","2024-02-22"
21411,"D20251024010085","20251024002676","2023-02-27","2024-02-22"
21412,"D20251024010085","20251024006312","2023-02-27","2024-02-22"
21413,"D20251024010086","20251024004730","2024-02-23",NULL
21414,"D20251024010086","20251024002676","2024-02-23","2025-10-24"
21415,"D20251024010086","20251024006312","2024-02-23",NULL
21416,"D20251024010087","20251024001495","2012-11-06","2014-12-26"
21417,"D20251024010088","20251024001495","2014-12-27","2018-01-10"
21418,"D20251024010089","20251024001495","2018-01-11","2022-09-17"
21419,"D20251024010090","20251024001495","2022-09-18","2024-12-06"
21420,"D20251024010091","20251024001495","2024-12-07",NULL
21421,"D20251024010092","20251024005304","2010-01-01","2013-02-14"
21422,"D20251024010092","20251024009981","2010-01-01","2013-02-14"
21423,"D20251024010092","20251024002990","2010-01-01","2013-02-14"
21424,"D20251024010092","20251024001603","2010-01-01","2013-02-14"
21425,"D20251024010093","20251024005304","2013-02-15","2016-01-31"
21426,"D20251024010093","20251024009981","2013-02-15","2016-01-31"
21427,"D20251024010093","20251024002990","2013-02-15","2016-01-31"
21428,"D20251024010093","20251024001603","2013-02-15","2016-01-31"
21429,"D20251024010094","20251024005304","2016-02-01","2020-04-10"
21430,"D20251024010094","20251024009981","2016-02-01","2020-04-10"
21431,"D20251024010094","20251024002990","2016-02-01","2020-04-10"
21432,"D20251024010094","20251024001603","2016-02-01","2020-04-10"
21433,"D20251024010095","20251024005304","2020-04-11","2021-12-02"
21434,"D20251024010095","20251024009981","2020-04-11","2021-12-02"
21435,"D20251024010095","20251024002990","2020-04-11","2021-12-02"
21436,"D20251024010095","20251024001603","2020-04-11","2021-12-02"
21437,"D20251024010096","20251024005304","2021-12-03","2023-11-23"
21438,"D20251024010096","20251024009981","2021-12-03","2023-11-23"
21439,"D20251024010096","20251024002990","2021-12-03","2023-11-23"
21440,"D20251024010096","20251024001603","2021-12-03","2023-11-23"
21441,"D20251024010097","20251024005304","2023-11-24","2025-03-18"
21442,"D20251024010097","20251024009981","2023-11-24","2025-03-18"
21443,"D20251024010097","20251024002990","2023-11-24","2025-03-18"
21444,"D20251024010097","20251024001603","2023-11-24","2025-03-18"
21445,"D20251024010098","20251024005304","2025-03-19",NULL
21446,"D20251024010098","20251024009981","2025-03-19",NULL
21447,"D20251024010098","20251024002990","2025-03-19","2025-09-04"
21448,"D20251024010098","20251024001603","2025-03-19",NULL
21449,"D20251024010099","20251024002439","2010-01-01","2014-12-06"
21450,"D20251024010100","20251024002439","2014-12-07","2017-12-21"
21451,"D20251024010101","20251024002439","2017-12-22","2021-03-06"
21452,"D20251024010102","20251024002439","2021-03-07","2022-05-01"
21453,"D20251024010103","20251024002439","2022-05-02","2025-09-13"
21454,"D20251024010104","20251024002439","2025-09-14",NULL
21455,"D20251024010105","20251024005557","2010-01-01","2014-02-09"
21456,"D20251024010105","20251024005083","2010-01-01","2014-02-09"
21457,"D20251024010106","20251024005557","2014-02-10","2017-12-21"
21458,"D20251024010106","20251024005083","2014-02-10","2017-12-21"
21459,"D20251024010107","20251024005557","2017-12-22","2021-01-05"
21460,"D20251024010107","20251024005083","2017-12-22","2021-01-05"
21461,"D20251024010108","20251024005557","2021-01-06","2024-11-16"
21462,"D20251024010108","20251024005083","2021-01-06","2024-11-16"
21463,"D20251024010109","20251024005557","2024-11-17",NULL
21464,"D20251024010109","20251024005083","2024-11-17","2025-10-24"
21465,"D20251024010110","20251024002571","2010-01-01","2011-04-26"
21466,"D20251024010111","20251024002571","2011-04-27","2013-05-16"
21467,"D20251024010112","20251024002571","2013-05-17","2015-01-07"
21468,"D20251024010113","20251024002571","2015-01-08","2016-07-01"
21469,"D20251024010114","20251024002571","2016-07-02","2021-06-06"
21470,"D20251024010115","20251024002571","2021-06-07","2024-03-23"
21799,"D20251024010289","20251024000812","2024-03-22",NULL
21471,"D20251024010116","20251024002571","2024-03-24","2025-06-17"
21472,"D20251024010117","20251024002571","2025-06-18",NULL
21473,"D20251024010118","20251024006657","2010-01-01","2013-12-11"
21474,"D20251024010119","20251024006657","2013-12-12","2015-07-05"
21475,"D20251024010120","20251024006657","2015-07-06","2016-07-30"
21476,"D20251024010121","20251024006657","2016-07-31","2021-04-06"
21477,"D20251024010122","20251024006657","2021-04-07","2025-01-16"
21478,"D20251024010123","20251024006657","2025-01-17",NULL
21479,"D20251024010124","20251024000856","2010-01-01","2011-12-22"
21480,"D20251024010124","20251024008886","2010-01-01","2011-12-22"
21481,"D20251024010124","20251024000708","2010-01-01","2011-12-22"
21482,"D20251024010125","20251024000856","2011-12-23","2014-10-08"
21483,"D20251024010125","20251024008886","2011-12-23","2014-10-08"
21484,"D20251024010125","20251024000708","2011-12-23","2014-10-08"
21485,"D20251024010126","20251024000856","2014-10-09","2017-05-26"
21486,"D20251024010126","20251024008886","2014-10-09","2017-05-26"
21487,"D20251024010126","20251024000708","2014-10-09","2017-05-26"
21488,"D20251024010127","20251024000856","2017-05-27","2019-03-18"
21489,"D20251024010127","20251024008886","2017-05-27","2019-03-18"
21490,"D20251024010127","20251024000708","2017-05-27","2019-03-18"
21491,"D20251024010128","20251024000856","2019-03-19","2023-10-24"
21492,"D20251024010128","20251024008886","2019-03-19","2023-10-24"
21493,"D20251024010128","20251024000708","2019-03-19","2023-10-24"
21494,"D20251024010129","20251024000856","2023-10-25","2024-11-18"
21495,"D20251024010129","20251024008886","2023-10-25","2024-11-18"
21496,"D20251024010129","20251024000708","2023-10-25","2024-11-18"
21497,"D20251024010130","20251024000856","2024-11-19",NULL
21498,"D20251024010130","20251024008886","2024-11-19",NULL
21499,"D20251024010130","20251024000708","2024-11-19",NULL
21500,"D20251024010131","20251024008253","2010-01-01","2013-06-14"
21501,"D20251024010131","20251024008582","2010-01-01","2013-06-14"
21502,"D20251024010131","20251024008077","2010-01-01","2013-06-14"
21503,"D20251024010132","20251024008253","2013-06-15","2015-05-06"
21504,"D20251024010132","20251024008582","2013-06-15","2015-05-06"
21505,"D20251024010132","20251024008077","2013-06-15","2015-05-06"
21506,"D20251024010133","20251024008253","2015-05-07","2019-01-16"
21507,"D20251024010133","20251024008582","2015-05-07","2019-01-16"
21508,"D20251024010133","20251024008077","2015-05-07","2019-01-16"
21509,"D20251024010134","20251024008253","2019-01-17","2021-04-06"
21510,"D20251024010134","20251024008582","2019-01-17","2021-04-06"
21511,"D20251024010134","20251024008077","2019-01-17","2021-04-06"
21512,"D20251024010135","20251024008253","2021-04-07","2023-05-27"
21513,"D20251024010135","20251024008582","2021-04-07","2023-05-27"
21514,"D20251024010135","20251024008077","2021-04-07","2023-05-27"
21515,"D20251024010136","20251024008253","2023-05-28","2024-10-19"
21516,"D20251024010136","20251024008582","2023-05-28","2024-10-19"
21517,"D20251024010136","20251024008077","2023-05-28","2024-10-19"
21518,"D20251024010137","20251024008253","2024-10-20",NULL
21519,"D20251024010137","20251024008582","2024-10-20",NULL
21520,"D20251024010137","20251024008077","2024-10-20","2025-10-24"
21521,"D20251024010138","20251024000672","2010-01-01","2011-01-26"
21522,"D20251024010139","20251024000672","2011-01-27","2015-02-05"
21523,"D20251024010140","20251024000672","2015-02-06","2018-08-19"
21524,"D20251024010141","20251024000672","2018-08-20","2020-07-10"
21525,"D20251024010142","20251024000672","2020-07-11","2024-01-22"
21526,"D20251024010143","20251024000672","2024-01-23",NULL
21527,"D20251024010144","20251024005120","2010-01-01","2012-07-19"
21528,"D20251024010144","20251024002099","2010-01-01","2012-07-19"
21529,"D20251024010145","20251024005120","2012-07-20","2016-09-27"
21530,"D20251024010145","20251024002099","2012-07-20","2016-09-27"
21531,"D20251024010146","20251024005120","2016-09-28","2017-09-23"
21532,"D20251024010146","20251024002099","2016-09-28","2017-09-23"
21533,"D20251024010147","20251024005120","2017-09-24",NULL
21534,"D20251024010147","20251024002099","2017-09-24","2021-07-01"
21535,"D20251024010148","20251024008328","2010-01-01","2012-01-21"
21536,"D20251024010149","20251024008328","2012-01-22","2016-09-27"
21537,"D20251024010150","20251024008328","2016-09-28","2017-11-22"
21538,"D20251024010151","20251024008328","2017-11-23","2021-02-05"
21539,"D20251024010152","20251024008328","2021-02-06","2023-03-28"
21540,"D20251024010153","20251024008328","2023-03-29","2025-01-17"
21541,"D20251024010154","20251024008328","2025-01-18",NULL
21542,"D20251024010155","20251024000947","2010-01-01","2012-02-20"
21543,"D20251024010155","20251024000883","2010-01-01","2012-02-20"
21544,"D20251024010156","20251024000947","2012-02-21","2014-01-11"
21545,"D20251024010156","20251024000883","2012-02-21","2014-01-11"
21546,"D20251024010157","20251024000947","2014-01-12","2016-11-27"
21547,"D20251024010157","20251024000883","2014-01-12","2016-11-27"
21548,"D20251024010158","20251024000947","2016-11-28","2019-10-14"
21549,"D20251024010158","20251024000883","2016-11-28","2019-10-14"
21550,"D20251024010159","20251024000947","2019-10-15","2022-04-02"
21551,"D20251024010159","20251024000883","2019-10-15","2022-04-02"
21552,"D20251024010160","20251024000947","2022-04-03",NULL
21553,"D20251024010160","20251024000883","2022-04-03","2025-10-24"
21554,"D20251024010161","20251024009944","2017-11-15","2019-12-05"
21555,"D20251024010162","20251024009944","2019-12-06","2022-04-24"
21556,"D20251024010163","20251024009944","2022-04-25","2023-06-19"
21557,"D20251024010164","20251024009944","2023-06-20","2025-01-10"
21558,"D20251024010165","20251024009944","2025-01-11",NULL
21559,"D20251024010166","20251024004779","2011-09-21","2015-01-03"
21560,"D20251024010166","20251024002648","2011-09-21","2015-01-03"
21561,"D20251024010167","20251024004779","2015-01-04","2019-11-09"
21562,"D20251024010167","20251024002648","2015-01-04","2019-11-09"
21563,"D20251024010168","20251024004779","2019-11-10","2021-08-31"
21564,"D20251024010168","20251024002648","2019-11-10","2021-08-31"
21565,"D20251024010169","20251024004779","2021-09-01","2023-12-20"
21566,"D20251024010169","20251024002648","2021-09-01","2023-12-20"
21567,"D20251024010170","20251024004779","2023-12-21",NULL
21568,"D20251024010170","20251024002648","2023-12-21",NULL
21569,"D20251024010171","20251024005496","2014-11-18","2016-04-11"
21570,"D20251024010172","20251024005496","2016-04-12","2017-07-06"
21571,"D20251024010173","20251024005496","2017-07-07","2018-07-02"
21572,"D20251024010174","20251024005496","2018-07-03","2023-01-08"
21573,"D20251024010175","20251024005496","2023-01-09","2024-10-30"
21574,"D20251024010176","20251024005496","2024-10-31",NULL
21575,"D20251024010177","20251024005823","2010-01-01","2011-03-27"
21576,"D20251024010178","20251024005823","2011-03-28","2015-05-06"
21577,"D20251024010179","20251024005823","2015-05-07","2019-06-15"
21578,"D20251024010180","20251024005823","2019-06-16","2022-07-30"
21579,"D20251024010181","20251024005823","2022-07-31","2025-01-16"
21581,"D20251024010183","20251024008795","2014-05-09","2018-12-14"
21582,"D20251024010183","20251024001159","2014-05-09","2018-12-14"
21583,"D20251024010183","20251024000491","2014-05-09","2018-12-14"
21584,"D20251024010184","20251024008795","2018-12-15","2020-11-04"
21585,"D20251024010184","20251024001159","2018-12-15","2020-11-04"
21586,"D20251024010184","20251024000491","2018-12-15","2020-11-04"
21587,"D20251024010185","20251024008795","2020-11-05","2025-02-12"
21588,"D20251024010185","20251024001159","2020-11-05","2025-02-12"
21589,"D20251024010185","20251024000491","2020-11-05","2025-02-12"
21590,"D20251024010186","20251024008795","2025-02-13",NULL
21591,"D20251024010186","20251024001159","2025-02-13",NULL
21592,"D20251024010186","20251024000491","2025-02-13",NULL
21593,"D20251024010187","20251024009027","2010-01-01","2012-01-21"
21594,"D20251024010187","20251024000210","2010-01-01","2012-01-21"
21595,"D20251024010188","20251024009027","2012-01-22","2015-02-05"
21596,"D20251024010188","20251024000210","2012-01-22","2015-02-05"
21597,"D20251024010189","20251024009027","2015-02-06","2017-02-18"
21598,"D20251024010189","20251024000210","2015-02-06",NULL
21599,"D20251024010190","20251024003366","2010-01-01","2014-04-10"
21600,"D20251024010191","20251024003366","2014-04-11","2017-03-26"
21601,"D20251024010192","20251024003366","2017-03-27","2021-07-04"
21602,"D20251024010193","20251024003366","2021-07-05","2025-06-14"
21603,"D20251024010194","20251024003366","2025-06-15",NULL
21604,"D20251024010195","20251024004574","2010-01-01","2013-03-16"
21605,"D20251024010196","20251024004574","2013-03-17","2017-01-25"
21606,"D20251024010197","20251024004574","2017-01-26","2020-12-06"
21607,"D20251024010198","20251024004574","2020-12-07","2025-07-14"
21608,"D20251024010199","20251024004574","2025-07-15",NULL
21609,"D20251024010200","20251024001727","2012-03-12","2014-08-29"
21610,"D20251024010200","20251024003504","2012-03-12","2014-08-29"
21611,"D20251024010200","20251024002575","2012-03-12","2014-08-29"
21612,"D20251024010201","20251024001727","2014-08-30","2015-10-24"
21613,"D20251024010201","20251024003504","2014-08-30","2015-10-24"
21614,"D20251024010201","20251024002575","2014-08-30","2015-10-24"
21615,"D20251024010202","20251024001727","2015-10-25","2020-09-28"
21616,"D20251024010202","20251024003504","2015-10-25","2020-09-28"
21617,"D20251024010202","20251024002575","2015-10-25","2020-09-28"
21618,"D20251024010203","20251024001727","2020-09-29","2022-08-20"
21619,"D20251024010203","20251024003504","2020-09-29","2022-08-20"
21620,"D20251024010203","20251024002575","2020-09-29","2022-08-20"
21621,"D20251024010204","20251024001727","2022-08-21",NULL
21622,"D20251024010204","20251024003504","2022-08-21",NULL
21623,"D20251024010204","20251024002575","2022-08-21",NULL
21624,"D20251024010205","20251024009319","2010-01-01","2013-05-15"
21625,"D20251024010205","20251024008098","2010-01-01","2013-05-15"
21626,"D20251024010205","20251024005005","2010-01-01","2013-05-15"
21627,"D20251024010206","20251024009319","2013-05-16","2015-06-05"
21628,"D20251024010206","20251024008098","2013-05-16","2015-06-05"
21629,"D20251024010206","20251024005005","2013-05-16","2015-06-05"
21630,"D20251024010207","20251024009319","2015-06-06","2016-07-30"
21631,"D20251024010207","20251024008098","2015-06-06","2016-07-30"
21632,"D20251024010207","20251024005005","2015-06-06","2016-07-30"
21633,"D20251024010208","20251024009319","2016-07-31","2018-08-20"
21634,"D20251024010208","20251024008098","2016-07-31","2018-08-20"
21635,"D20251024010208","20251024005005","2016-07-31","2018-08-20"
